time	well	position	DATE	TECAN	sample	REP	conc_ara	tmp	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	OD
14.5	Well 330	D2	7072022	40	WT (Kan plasmid)	2	0.05% arabinose	10	1.064003173	0.006899918	1.297567245	3.877855355	0.534189795	17.14867817	13.12523875	0.024261468	NA	1.1395
14.75	Well 330	D2	7072022	40	WT (Kan plasmid)	2	0.05% arabinose	10	1.064003173	0.006899918	1.297567245	3.877855355	0.534189795	17.14867817	13.12523875	0.024261468	NA	1.137
15	Well 330	D2	7072022	40	WT (Kan plasmid)	2	0.05% arabinose	10	1.064003173	0.006899918	1.297567245	3.877855355	0.534189795	17.14867817	13.12523875	0.024261468	NA	1.1345
15.25	Well 330	D2	7072022	40	WT (Kan plasmid)	2	0.05% arabinose	10	1.064003173	0.006899918	1.297567245	3.877855355	0.534189795	17.14867817	13.12523875	0.024261468	NA	1.133
15.5	Well 330	D2	7072022	40	WT (Kan plasmid)	2	0.05% arabinose	10	1.064003173	0.006899918	1.297567245	3.877855355	0.534189795	17.14867817	13.12523875	0.024261468	NA	1.133
15.75	Well 330	D2	7072022	40	WT (Kan plasmid)	2	0.05% arabinose	10	1.064003173	0.006899918	1.297567245	3.877855355	0.534189795	17.14867817	13.12523875	0.024261468	NA	1.1307
16	Well 330	D2	7072022	40	WT (Kan plasmid)	2	0.05% arabinose	10	1.064003173	0.006899918	1.297567245	3.877855355	0.534189795	17.14867817	13.12523875	0.024261468	NA	1.129
16.25	Well 330	D2	7072022	40	WT (Kan plasmid)	2	0.05% arabinose	10	1.064003173	0.006899918	1.297567245	3.877855355	0.534189795	17.14867817	13.12523875	0.024261468	NA	1.1274
0	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.092875
0.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.09335
0.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.0947
0.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.097125
1	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.10183
1.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.10898
1.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.1199
1.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.1356
2	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.15748
2.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.18653
2.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.22185
2.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.27308
3	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.3442
3.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.42953
3.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.51957
3.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.61688
4	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.70095
4.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.7697
4.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.85028
4.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.90713
5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.94413
5.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	0.98815
5.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.0188
5.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.043
6	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.0614
6.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.0751
6.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.0888
6.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1023
7	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1137
7.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1245
7.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1367
7.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1501
8	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1829
8.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.2057
8.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.2096
8.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.2086
9	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.2073
9.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.2063
9.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.2046
9.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.2038
10	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.202
10.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.2007
10.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1982
10.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1961
11	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1948
11.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1929
11.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1915
11.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.19
12	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1881
12.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1863
12.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1842
12.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1827
13	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1814
13.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1802
13.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1803
13.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1794
14	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1783
14.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1764
14.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1746
14.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.173
15	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1716
15.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1706
15.5	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.17
15.75	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1681
16	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.166
16.25	Well 331	D3	7072022	40	WT (Kan plasmid)	3	0.05% arabinose	10	1.086176096	0.008431576	1.238062941	3.917928419	0.55986425	17.46112486	13.34323938	0.023789578	NA	1.1637
0	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.09575
0.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.0968
0.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.099125
0.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.1033
1	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.1111
1.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.12388
1.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.14458
1.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.17672
2	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.22228
2.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.28235
2.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.36038
2.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.4491
3	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.54688
3.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.63367
3.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.71473
3.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.76955
4	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.80798
4.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.82627
4.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.83725
4.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.85172
5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.8683
5.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.89425
5.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.94488
5.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0087
6	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0179
6.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0294
6.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0418
6.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0364
7	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0358
7.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0428
7.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.045
7.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.045
8	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.044
8.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0434
8.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0437
8.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0504
9	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0487
9.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0475
9.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0463
9.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0485
10	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0494
10.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0516
10.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0517
10.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0518
11	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.051
11.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.048
11.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0432
11.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0372
12	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0299
12.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0235
12.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0168
12.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0116
13	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0063
13.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	1.0018
13.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.99922
13.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.99595
14	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.99277
14.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.98928
14.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.9859
14.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.98272
15	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.98045
15.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.978
15.5	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.97705
15.75	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.97513
16	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.9728
16.25	Well 341	E1	7072022	40	WT (Kan plasmid)	1	0.2% arabinose	10	0.922890845	0.011873102	1.375268212	3.155956671	0.504008727	15.53652407	12.0382	0.034301379	NA	0.97042
0	Well 342	E2	7072022	40	WT (Kan plasmid)	2	0.2% arabinose	10	0.979859185	0.017646372	1.24599726	3.209240955	0.556299121	16.43828795	12.71227625	0.037465253	NA	0.09735
0.25	Well 342	E2	7072022	40	WT (Kan plasmid)	2	0.2% arabinose	10	0.979859185	0.017646372	1.24599726	3.209240955	0.556299121	16.43828795	12.71227625	0.037465253	NA	0.09865
