mutation	mutation_label	position_label	state	energy_unit	score_function_name	total_score	fa_atr	fa_rep	fa_sol	fa_intra_rep	fa_intra_sol_xover4	lk_ball_wtd	fa_elec	hbond_sr_bb	hbond_lr_bb	hbond_bb_sc	hbond_sc	omega	fa_dun	p_aa_pp	yhh_planarity	ref	rama_prepro
B.V.66.G:C.V.66.G:D.V.66.G	WT_V66G_V66G_V66G	V66_V66_V66	wt	kcal/mol	ref2015	0.88608	-10.66274	6.69918	6.58317	-0.0	-0.0	-0.26741	-0.94276	0.0	0.0	-0.25479	-0.26858	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.G:C.V.66.G	V66G_WT_V66G_WT	V66_V66	ddg	kcal/mol	ref2015	-0.00018	0.57508	-0.78207	0.17665	-0.0	-0.0	-0.00591	0.06615	0.0	0.0	-0.0311	0.001	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.G:C.V.66.G	V66G_WT_V66G_WT	V66_V66	mut	kcal/mol	ref2015	-0.03381	-10.5755	5.18692	7.3041	0.0	-0.0	-0.25969	-1.09548	0.0	0.0	-0.25057	-0.3436	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.G:C.V.66.G	V66G_WT_V66G_WT	V66_V66	wt	kcal/mol	ref2015	-0.03362	-11.15058	5.96899	7.12745	0.0	-0.0	-0.25378	-1.16163	0.0	0.0	-0.21947	-0.3446	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.G:D.V.66.G	V66G_WT_WT_V66G	V66_V66	ddg	kcal/mol	ref2015	-0.34116	0.55884	-0.96629	0.19757	-0.0	0.0	-0.01413	-0.08455	0.0	0.0	-0.01058	-0.02201	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.G:D.V.66.G	V66G_WT_WT_V66G	V66_V66	mut	kcal/mol	ref2015	1.66813	-10.72158	6.93444	7.1698	0.0	0.0	-0.1422	-1.13388	0.0	0.0	-0.15822	-0.28023	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.G:D.V.66.G	V66G_WT_WT_V66G	V66_V66	wt	kcal/mol	ref2015	2.00929	-11.28042	7.90073	6.97223	0.0	-0.0	-0.12806	-1.04933	0.0	0.0	-0.14764	-0.25821	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.G:B.V.66.G	V66G_V66G_WT_WT	V66_V66	ddg	kcal/mol	ref2015	-0.23995	0.45009	-0.83718	0.25591	-0.0	-0.0	-0.03058	-0.03618	0.0	0.0	-0.02208	-0.01994	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.G:B.V.66.G	V66G_V66G_WT_WT	V66_V66	mut	kcal/mol	ref2015	1.45105	-10.44955	6.72396	6.91187	0.0	-0.0	-0.17276	-1.08819	0.0	0.0	-0.22008	-0.2542	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.G:B.V.66.G	V66G_V66G_WT_WT	V66_V66	wt	kcal/mol	ref2015	1.691	-10.89965	7.56114	6.65595	0.0	0.0	-0.14218	-1.05201	0.0	0.0	-0.198	-0.23426	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:B.V.66.H:C.V.66.H:D.V.66.H	V66H_V66H_V66H_V66H	V66_V66_V66_V66	ddg	kcal/mol	ref2015	-0.01321	-0.04213	-0.27832	0.40818	0.0	-0.0	-0.03674	-0.0464	0.0	0.0	-0.00368	-0.01412	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:B.V.66.H:C.V.66.H:D.V.66.H	V66H_V66H_V66H_V66H	V66_V66_V66_V66	mut	kcal/mol	ref2015	0.53037	-11.14008	6.29182	7.3571	0.0	-0.0	-0.25806	-1.21904	0.0	0.0	-0.16632	-0.33504	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:B.V.66.H:C.V.66.H:D.V.66.H	V66H_V66H_V66H_V66H	V66_V66_V66_V66	wt	kcal/mol	ref2015	0.54357	-11.09795	6.57014	6.94892	0.0	0.0	-0.22133	-1.17264	0.0	0.0	-0.16264	-0.32093	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H	V66H_WT_WT_WT	V66	ddg	kcal/mol	ref2015	0.18669	-0.09807	-0.1838	0.44402	-0.0	-0.0	0.02084	0.06304	0.0	0.0	-0.02123	-0.03811	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H	V66H_WT_WT_WT	V66	mut	kcal/mol	ref2015	1.73863	-11.46435	7.30374	7.66534	0.0	0.0	-0.12184	-1.07885	0.0	0.0	-0.20731	-0.3581	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H	V66H_WT_WT_WT	V66	wt	kcal/mol	ref2015	1.55194	-11.36628	7.48754	7.22132	0.0	0.0	-0.14268	-1.14189	0.0	0.0	-0.18609	-0.31999	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.H:C.V.66.H:D.V.66.H	WT_V66H_V66H_V66H	V66_V66_V66	ddg	kcal/mol	ref2015	-0.18385	-0.04955	-0.07858	0.05182	0.0	0.0	-0.00901	-0.05783	0.0	0.0	-0.01638	-0.02432	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.H:C.V.66.H:D.V.66.H	WT_V66H_V66H_V66H	V66_V66_V66	mut	kcal/mol	ref2015	0.53944	-10.55894	6.4869	6.50584	0.0	-0.0	-0.22543	-1.08975	0.0	0.0	-0.23505	-0.34412	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.H:C.V.66.H:D.V.66.H	WT_V66H_V66H_V66H	V66_V66_V66	wt	kcal/mol	ref2015	0.72329	-10.5094	6.56548	6.45401	0.0	-0.0	-0.21642	-1.03192	0.0	0.0	-0.21866	-0.3198	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:C.V.66.H	V66H_WT_V66H_WT	V66_V66	ddg	kcal/mol	ref2015	0.24693	-0.16187	-0.07207	0.41407	-0.0	-0.0	-0.04756	0.08006	0.0	0.0	0.01495	0.01935	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:C.V.66.H	V66H_WT_V66H_WT	V66_V66	mut	kcal/mol	ref2015	0.36594	-11.42664	5.98356	7.78487	-0.0	-0.0	-0.23932	-1.11723	0.0	0.0	-0.18029	-0.43902	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:C.V.66.H	V66H_WT_V66H_WT	V66_V66	wt	kcal/mol	ref2015	0.11901	-11.26477	6.05563	7.3708	0.0	0.0	-0.19176	-1.19729	0.0	0.0	-0.19524	-0.45837	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:D.V.66.H	V66H_WT_WT_V66H	V66_V66	ddg	kcal/mol	ref2015	0.3591	-0.11138	-0.11251	0.52069	0.0	0.0	-0.02951	0.0504	0.0	0.0	0.00731	0.03411	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:D.V.66.H	V66H_WT_WT_V66H	V66_V66	mut	kcal/mol	ref2015	1.98149	-11.336	7.63534	7.38413	0.0	-0.0	-0.18029	-1.05653	0.0	0.0	-0.21241	-0.25275	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:D.V.66.H	V66H_WT_WT_V66H	V66_V66	wt	kcal/mol	ref2015	1.62239	-11.22461	7.74785	6.86344	0.0	-0.0	-0.15077	-1.10693	0.0	0.0	-0.21973	-0.28685	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:B.V.66.H	V66H_V66H_WT_WT	V66_V66	ddg	kcal/mol	ref2015	-0.00905	-0.08286	-0.2726	0.37895	-0.0	-0.0	-0.03515	0.06162	0.0	0.0	-0.00899	-0.05003	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:B.V.66.H	V66H_V66H_WT_WT	V66_V66	mut	kcal/mol	ref2015	1.68784	-11.25012	7.31185	7.45745	-0.0	-0.0	-0.17115	-1.11001	0.0	0.0	-0.23693	-0.31324	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.H:B.V.66.H	V66H_V66H_WT_WT	V66_V66	wt	kcal/mol	ref2015	1.69689	-11.16726	7.58445	7.07849	0.0	-0.0	-0.13601	-1.17163	0.0	0.0	-0.22794	-0.26322	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:B.V.66.I:C.V.66.I:D.V.66.I	V66I_V66I_V66I_V66I	V66_V66_V66_V66	ddg	kcal/mol	ref2015	-0.25114	-0.20795	0.06813	-0.00665	-0.0	0.0	0.01374	-0.12038	0.0	0.0	-0.02507	0.02704	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:B.V.66.I:C.V.66.I:D.V.66.I	V66I_V66I_V66I_V66I	V66_V66_V66_V66	mut	kcal/mol	ref2015	0.73432	-11.4477	6.95321	7.20284	0.0	0.0	-0.22027	-1.22533	0.0	0.0	-0.22788	-0.30056	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:B.V.66.I:C.V.66.I:D.V.66.I	V66I_V66I_V66I_V66I	V66_V66_V66_V66	wt	kcal/mol	ref2015	0.98546	-11.23975	6.88508	7.20949	0.0	-0.0	-0.23401	-1.10495	0.0	0.0	-0.2028	-0.32761	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I	V66I_WT_WT_WT	V66	ddg	kcal/mol	ref2015	-0.15071	-0.15317	0.05277	-0.00994	0.0	0.0	-0.01122	-0.02768	0.0	0.0	-0.00481	0.00334	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I	V66I_WT_WT_WT	V66	mut	kcal/mol	ref2015	2.25726	-11.36128	8.14166	7.18337	0.0	0.0	-0.13551	-1.12872	0.0	0.0	-0.18402	-0.25823	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I	V66I_WT_WT_WT	V66	wt	kcal/mol	ref2015	2.40797	-11.20812	8.08889	7.1933	-0.0	-0.0	-0.12429	-1.10105	0.0	0.0	-0.17921	-0.26157	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.I:C.V.66.I:D.V.66.I	WT_V66I_V66I_V66I	V66_V66_V66	ddg	kcal/mol	ref2015	-0.0774	0.0424	-0.08931	-0.03758	-0.0	0.0	0.00764	-0.00461	0.0	0.0	-0.00132	0.00539	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.I:C.V.66.I:D.V.66.I	WT_V66I_V66I_V66I	V66_V66_V66	mut	kcal/mol	ref2015	0.43192	-10.48522	6.3194	6.34862	0.0	-0.0	-0.27031	-0.96364	0.0	0.0	-0.23428	-0.28265	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.I:C.V.66.I:D.V.66.I	WT_V66I_V66I_V66I	V66_V66_V66	wt	kcal/mol	ref2015	0.50933	-10.52762	6.40871	6.38621	0.0	-0.0	-0.27795	-0.95903	0.0	0.0	-0.23296	-0.28803	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:C.V.66.I	V66I_WT_V66I_WT	V66_V66	ddg	kcal/mol	ref2015	-0.13354	-0.17379	0.07049	-0.00219	-0.0	0.0	0.00669	-0.04845	0.0	0.0	0.02029	-0.00658	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:C.V.66.I	V66I_WT_V66I_WT	V66_V66	mut	kcal/mol	ref2015	0.16941	-11.61446	6.51515	7.44955	0.0	-0.0	-0.18321	-1.35111	0.0	0.0	-0.20418	-0.44234	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:C.V.66.I	V66I_WT_V66I_WT	V66_V66	wt	kcal/mol	ref2015	0.30295	-11.44067	6.44466	7.45173	0.0	-0.0	-0.18989	-1.30266	0.0	0.0	-0.22447	-0.43575	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:D.V.66.I	V66I_WT_WT_V66I	V66_V66	ddg	kcal/mol	ref2015	-0.09336	-0.08927	0.05735	-0.08583	0.0	-0.0	-0.01033	0.02752	0.0	0.0	-0.00034	0.00755	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:D.V.66.I	V66I_WT_WT_V66I	V66_V66	mut	kcal/mol	ref2015	1.80849	-11.25345	7.95431	6.92556	0.0	-0.0	-0.13405	-1.2184	0.0	0.0	-0.23151	-0.23397	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:D.V.66.I	V66I_WT_WT_V66I	V66_V66	wt	kcal/mol	ref2015	1.90184	-11.16418	7.89696	7.01138	-0.0	-0.0	-0.12372	-1.24592	0.0	0.0	-0.23117	-0.24152	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:B.V.66.I	V66I_V66I_WT_WT	V66_V66	ddg	kcal/mol	ref2015	0.21696	-0.04907	0.25281	-0.13114	-0.0	-0.0	0.01089	0.09785	0.0	0.0	0.02264	0.01299	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:B.V.66.I	V66I_V66I_WT_WT	V66_V66	mut	kcal/mol	ref2015	1.55135	-10.82524	7.53381	6.45003	-0.0	-0.0	-0.1394	-1.01482	0.0	0.0	-0.21389	-0.23914	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.I:B.V.66.I	V66I_V66I_WT_WT	V66_V66	wt	kcal/mol	ref2015	1.33438	-10.77616	7.28099	6.58117	0.0	-0.0	-0.15029	-1.11266	0.0	0.0	-0.23653	-0.25213	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:B.V.66.K:C.V.66.K:D.V.66.K	V66K_V66K_V66K_V66K	V66_V66_V66_V66	ddg	kcal/mol	ref2015	0.56112	-0.05724	-0.28525	0.73286	-0.0	-0.0	-0.03296	0.14691	0.0	0.0	0.00705	0.04976	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:B.V.66.K:C.V.66.K:D.V.66.K	V66K_V66K_V66K_V66K	V66_V66_V66_V66	mut	kcal/mol	ref2015	1.4045	-11.2414	6.4723	7.9995	-0.0	-0.0	-0.19051	-1.12072	0.0	0.0	-0.15955	-0.35513	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:B.V.66.K:C.V.66.K:D.V.66.K	V66K_V66K_V66K_V66K	V66_V66_V66_V66	wt	kcal/mol	ref2015	0.84337	-11.18416	6.75755	7.26664	0.0	-0.0	-0.15755	-1.26763	0.0	0.0	-0.16659	-0.40489	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K	V66K_WT_WT_WT	V66	ddg	kcal/mol	ref2015	0.42435	-0.10865	-0.24593	0.75132	-0.0	-0.0	-0.0026	0.04884	0.0	0.0	0.00545	-0.02407	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K	V66K_WT_WT_WT	V66	mut	kcal/mol	ref2015	2.28822	-11.15194	7.27914	7.70802	-0.0	0.0	-0.124	-0.96673	0.0	0.0	-0.17846	-0.27779	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K	V66K_WT_WT_WT	V66	wt	kcal/mol	ref2015	1.86387	-11.04329	7.52507	6.9567	0.0	0.0	-0.1214	-1.01557	0.0	0.0	-0.18391	-0.25372	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.K:C.V.66.K:D.V.66.K	WT_V66K_V66K_V66K	V66_V66_V66	ddg	kcal/mol	ref2015	-0.14117	0.0875	-0.10782	-0.06983	0.0	-0.0	0.00907	-0.05598	0.0	0.0	0.00484	-0.00895	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.K:C.V.66.K:D.V.66.K	WT_V66K_V66K_V66K	V66_V66_V66	mut	kcal/mol	ref2015	0.80227	-10.46342	6.62978	6.48549	0.0	-0.0	-0.2094	-1.13033	0.0	0.0	-0.2175	-0.29236	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.K:C.V.66.K:D.V.66.K	WT_V66K_V66K_V66K	V66_V66_V66	wt	kcal/mol	ref2015	0.94344	-10.55091	6.73761	6.55532	0.0	-0.0	-0.21847	-1.07435	0.0	0.0	-0.22234	-0.28341	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:C.V.66.K	V66K_WT_V66K_WT	V66_V66	ddg	kcal/mol	ref2015	0.58482	-0.14217	-0.06797	0.89988	0.0	0.0	-0.00786	-0.06567	0.0	0.0	0.01891	-0.05029	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:C.V.66.K	V66K_WT_V66K_WT	V66_V66	mut	kcal/mol	ref2015	0.79493	-11.66348	6.30996	8.53179	0.0	-0.0	-0.18839	-1.48925	0.0	0.0	-0.21501	-0.4907	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:C.V.66.K	V66K_WT_V66K_WT	V66_V66	wt	kcal/mol	ref2015	0.2101	-11.52131	6.37792	7.63191	0.0	-0.0	-0.18053	-1.42357	0.0	0.0	-0.23391	-0.4404	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:D.V.66.K	V66K_WT_WT_V66K	V66_V66	ddg	kcal/mol	ref2015	0.58184	-0.14088	-0.20724	0.79008	0.0	-0.0	-0.04639	0.19277	0.0	0.0	0.00538	-0.01189	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:D.V.66.K	V66K_WT_WT_V66K	V66_V66	mut	kcal/mol	ref2015	2.53859	-10.98487	7.42306	7.45414	0.0	-0.0	-0.17043	-0.83201	0.0	0.0	-0.15806	-0.19325	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:D.V.66.K	V66K_WT_WT_V66K	V66_V66	wt	kcal/mol	ref2015	1.95675	-10.84399	7.63029	6.66406	0.0	-0.0	-0.12404	-1.02478	0.0	0.0	-0.16344	-0.18136	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:B.V.66.K	V66K_V66K_WT_WT	V66_V66	ddg	kcal/mol	ref2015	0.92497	-0.08812	0.08819	0.73391	0.0	-0.0	-0.03839	0.21008	0.0	0.0	0.01032	0.00898	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:B.V.66.K	V66K_V66K_WT_WT	V66_V66	mut	kcal/mol	ref2015	2.55517	-11.31177	7.54807	7.86414	0.0	-0.0	-0.14985	-0.91386	0.0	0.0	-0.19554	-0.28602	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.K:B.V.66.K	V66K_V66K_WT_WT	V66_V66	wt	kcal/mol	ref2015	1.6302	-11.22366	7.45989	7.13023	0.0	0.0	-0.11146	-1.12394	0.0	0.0	-0.20585	-0.29501	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:B.V.66.L:C.V.66.L:D.V.66.L	V66L_V66L_V66L_V66L	V66_V66_V66_V66	ddg	kcal/mol	ref2015	-0.08925	-0.15707	-0.09066	-0.02766	0.0	0.0	0.01437	0.13201	0.0	0.0	0.02569	0.01406	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:B.V.66.L:C.V.66.L:D.V.66.L	V66L_V66L_V66L_V66L	V66_V66_V66_V66	mut	kcal/mol	ref2015	0.58745	-11.62463	6.75562	7.40969	0.0	0.0	-0.21577	-1.21781	0.0	0.0	-0.18395	-0.33568	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:B.V.66.L:C.V.66.L:D.V.66.L	V66L_V66L_V66L_V66L	V66_V66_V66_V66	wt	kcal/mol	ref2015	0.6767	-11.46757	6.84627	7.43735	0.0	0.0	-0.23015	-1.34982	0.0	0.0	-0.20964	-0.34974	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L	V66L_WT_WT_WT	V66	ddg	kcal/mol	ref2015	-0.21273	-0.15993	-0.0023	-0.04478	0.0	-0.0	0.00658	-0.00119	0.0	0.0	-0.00676	-0.00435	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L	V66L_WT_WT_WT	V66	mut	kcal/mol	ref2015	1.8506	-11.21618	7.61776	6.98759	-0.0	-0.0	-0.10473	-0.93654	0.0	0.0	-0.23016	-0.26713	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L	V66L_WT_WT_WT	V66	wt	kcal/mol	ref2015	2.06333	-11.05625	7.62006	7.03236	-0.0	-0.0	-0.11131	-0.93535	0.0	0.0	-0.2234	-0.26277	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.L:C.V.66.L:D.V.66.L	WT_V66L_V66L_V66L	V66_V66_V66	ddg	kcal/mol	ref2015	-0.11136	0.12905	-0.14672	-0.12947	-0.0	-0.0	-0.00067	0.01805	0.0	0.0	0.00939	0.00901	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.L:C.V.66.L:D.V.66.L	WT_V66L_V66L_V66L	V66_V66_V66	mut	kcal/mol	ref2015	0.50906	-10.54577	6.34521	6.37175	0.0	-0.0	-0.27377	-0.91137	0.0	0.0	-0.18977	-0.28722	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.L:C.V.66.L:D.V.66.L	WT_V66L_V66L_V66L	V66_V66_V66	wt	kcal/mol	ref2015	0.62042	-10.67482	6.49193	6.50122	0.0	-0.0	-0.2731	-0.92942	0.0	0.0	-0.19917	-0.29622	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:C.V.66.L	V66L_WT_V66L_WT	V66_V66	ddg	kcal/mol	ref2015	0.07838	-0.05117	0.135	-0.07641	0.0	0.0	-2e-05	0.04202	0.0	0.0	0.00137	0.02759	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:C.V.66.L	V66L_WT_V66L_WT	V66_V66	mut	kcal/mol	ref2015	0.0959	-11.17586	6.14198	7.06711	0.0	-0.0	-0.26757	-1.11665	0.0	0.0	-0.19272	-0.3604	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:C.V.66.L	V66L_WT_V66L_WT	V66_V66	wt	kcal/mol	ref2015	0.01752	-11.12469	6.00698	7.14352	-0.0	-0.0	-0.26755	-1.15867	0.0	0.0	-0.19409	-0.38799	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:D.V.66.L	V66L_WT_WT_V66L	V66_V66	ddg	kcal/mol	ref2015	-0.04087	-0.04682	-0.01662	-0.13616	0.0	-0.0	0.01991	0.10895	0.0	0.0	0.00442	0.02545	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:D.V.66.L	V66L_WT_WT_V66L	V66_V66	mut	kcal/mol	ref2015	2.23429	-11.68272	8.24698	7.33783	0.0	-0.0	-0.12644	-1.11865	0.0	0.0	-0.20637	-0.21635	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:D.V.66.L	V66L_WT_WT_V66L	V66_V66	wt	kcal/mol	ref2015	2.27516	-11.6359	8.2636	7.47399	-0.0	-0.0	-0.14635	-1.2276	0.0	0.0	-0.21079	-0.2418	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:B.V.66.L	V66L_V66L_WT_WT	V66_V66	ddg	kcal/mol	ref2015	-0.11608	-0.19226	-0.042	0.0129	-0.0	-0.0	0.01463	0.06962	0.0	0.0	-0.00347	0.02449	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:B.V.66.L	V66L_V66L_WT_WT	V66_V66	mut	kcal/mol	ref2015	2.09899	-11.51507	8.11246	7.18748	0.0	-0.0	-0.12233	-1.12226	0.0	0.0	-0.19669	-0.24459	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.L:B.V.66.L	V66L_V66L_WT_WT	V66_V66	wt	kcal/mol	ref2015	2.21507	-11.32282	8.15446	7.17457	0.0	0.0	-0.13697	-1.19188	0.0	0.0	-0.19322	-0.26908	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:B.V.66.M:C.V.66.M:D.V.66.M	V66M_V66M_V66M_V66M	V66_V66_V66_V66	ddg	kcal/mol	ref2015	-0.32143	-0.32397	-0.16793	0.12311	-0.0	-0.0	-0.02648	0.06234	0.0	0.0	0.00705	0.00445	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:B.V.66.M:C.V.66.M:D.V.66.M	V66M_V66M_V66M_V66M	V66_V66_V66_V66	mut	kcal/mol	ref2015	0.27159	-11.62346	6.62153	7.36792	0.0	-0.0	-0.17789	-1.28198	0.0	0.0	-0.23758	-0.39695	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:B.V.66.M:C.V.66.M:D.V.66.M	V66M_V66M_V66M_V66M	V66_V66_V66_V66	wt	kcal/mol	ref2015	0.59302	-11.29949	6.78946	7.24481	0.0	0.0	-0.15142	-1.34432	0.0	0.0	-0.24462	-0.4014	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M	V66M_WT_WT_WT	V66	ddg	kcal/mol	ref2015	-0.04583	-0.16075	-0.03045	0.05927	-0.0	0.0	0.00297	0.07768	0.0	0.0	-0.00164	0.00708	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M	V66M_WT_WT_WT	V66	mut	kcal/mol	ref2015	1.75425	-11.54587	7.67601	7.40869	0.0	0.0	-0.12639	-1.12929	0.0	0.0	-0.23842	-0.29048	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M	V66M_WT_WT_WT	V66	wt	kcal/mol	ref2015	1.80008	-11.38512	7.70646	7.34942	0.0	-0.0	-0.12936	-1.20697	0.0	0.0	-0.23679	-0.29756	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.M:C.V.66.M:D.V.66.M	WT_V66M_V66M_V66M	V66_V66_V66	ddg	kcal/mol	ref2015	-0.03865	-0.03152	-0.06457	-0.01751	0.0	0.0	0.01197	0.02829	0.0	0.0	-0.00236	0.03706	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.M:C.V.66.M:D.V.66.M	WT_V66M_V66M_V66M	V66_V66_V66	mut	kcal/mol	ref2015	0.33738	-10.60733	6.37153	6.37182	0.0	-0.0	-0.21973	-1.05231	0.0	0.0	-0.2473	-0.27929	0.0	0.0	0.0	0.0	0.0	0.0
B.V.66.M:C.V.66.M:D.V.66.M	WT_V66M_V66M_V66M	V66_V66_V66	wt	kcal/mol	ref2015	0.37604	-10.5758	6.43609	6.38933	0.0	-0.0	-0.2317	-1.0806	0.0	0.0	-0.24494	-0.31634	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:C.V.66.M	V66M_WT_V66M_WT	V66_V66	ddg	kcal/mol	ref2015	-0.17065	-0.18101	-0.11573	-0.01555	-0.0	-0.0	-0.01048	0.12965	0.0	0.0	0.00391	0.01855	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:C.V.66.M	V66M_WT_V66M_WT	V66_V66	mut	kcal/mol	ref2015	-0.2439	-11.57253	6.04399	7.50703	0.0	-0.0	-0.22053	-1.3787	0.0	0.0	-0.19014	-0.43301	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:C.V.66.M	V66M_WT_V66M_WT	V66_V66	wt	kcal/mol	ref2015	-0.07324	-11.39151	6.15971	7.52258	0.0	-0.0	-0.21005	-1.50835	0.0	0.0	-0.19406	-0.45156	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:D.V.66.M	V66M_WT_WT_V66M	V66_V66	ddg	kcal/mol	ref2015	-0.28257	-0.28643	-0.16627	0.21392	0.0	0.0	-0.02318	-0.04343	0.0	0.0	0.02112	0.00168	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:D.V.66.M	V66M_WT_WT_V66M	V66_V66	mut	kcal/mol	ref2015	1.99204	-11.44052	7.79584	7.202	0.0	0.0	-0.12644	-0.99975	0.0	0.0	-0.19315	-0.24593	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:D.V.66.M	V66M_WT_WT_V66M	V66_V66	wt	kcal/mol	ref2015	2.27461	-11.1541	7.96211	6.98808	-0.0	-0.0	-0.10326	-0.95633	0.0	0.0	-0.21428	-0.24761	0.0	0.0	0.0	0.0	0.0	0.0
A.V.66.M:B.V.66.M	V66M_V66M_WT_WT	V66_V66	ddg	kcal/mol	ref2015	-0.45098	-0.15145	-0.26957	0.05328	-0.0	-0.0	-0.04797	-0.01392	0.0	0.0	6e-05	-0.02141	0.0	0.0	0.0	0.0	0.0	0.0
